timestamp,src_ip,dst_ip,dst_port,protocol,bytes_sent,bytes_recv,duration_sec,packets,label,bytes_ratio,bytes_per_sec,prediction,anomaly_score
2024-05-28 17:02:10,10.0.3.25,185.220.101.45,9200,UDP,41500,6000,42.55,50,normal,6.915514080986502,1113.7162954279015,normal,0.1763083524995187
2024-05-10 19:30:37,10.0.2.194,10.0.3.25,8443,TCP,7251,14986,19.92,7,normal,0.48381931006872625,1110.7392607392605,normal,0.18263766655625702
2024-05-05 20:23:47,10.0.1.114,57.193.53.201,8443,TCP,40982,2712,31.75,68,normal,15.10578695171397,1371.8681318681317,normal,0.17658711317699943
2024-05-02 16:52:16,10.0.3.101,10.0.0.218,27017,ICMP,1047,390698,4.01,1,normal,0.0026798123363510015,95315.08515815086,normal,0.16583260042848913
2024-05-19 16:37:33,10.0.1.180,180.10.201.143,8080,TCP,129955,18403,16.59,127,normal,7.061236687676592,8889.035350509286,normal,0.17695814538814142
2024-05-03 23:21:47,10.0.1.254,10.0.1.180,25,TCP,14400,1268612,64.26,17,normal,0.011350979376689345,19934.928527035427,normal,0.14964433638681118
2024-05-10 08:24:59,10.0.2.118,180.222.152.147,5601,UDP,3358,121705,50.27,6,normal,0.02759108014395346,2482.8866388723445,normal,0.17657491120188312
2024-05-18 05:07:01,10.0.3.75,10.0.1.54,27017,UDP,197547,193930,0.77,277,normal,1.018645807013835,449973.5632183908,normal,0.10844473893719031
2024-05-24 22:20:33,10.0.2.194,174.217.73.138,27017,ICMP,264,11235,5.22,1,normal,0.023495906016375936,2161.466165413534,normal,0.17914642687963844
2024-05-14 14:35:29,10.0.3.174,23.129.64.214,27017,TCP,4468,180100,51.06,3,normal,0.024808302008317556,3607.66223612197,normal,0.1761107608067694
2024-05-19 22:03:19,10.0.3.75,162.247.74.201,8080,TCP,422618,172827,3.38,370,normal,2.445309787765871,171104.88505747126,normal,0.13564844217213473
2024-05-13 02:59:09,10.0.1.180,58.140.5.26,443,TCP,818,112291,5.52,1,normal,0.0072845794891889006,20126.156583629898,normal,0.1772277256872642
2024-05-23 06:43:20,10.0.1.83,10.0.2.73,21,TCP,19530,79780,4.06,15,normal,0.24479512665922964,23872.59615384616,normal,0.17564301114038017
2024-05-28 22:31:48,10.0.3.101,10.0.1.206,6379,UDP,143934,72716,30.09,116,normal,1.9793720863071909,7176.2172904935405,normal,0.1777877876717141
2024-05-07 14:02:25,10.0.3.75,147.245.140.178,3306,UDP,3766,84429,14.99,5,normal,0.044604998223380314,5844.599072233267,normal,0.18017220202895323
2024-05-04 18:27:25,10.0.1.206,63.17.60.62,8443,TCP,219515,1018188,73.04,205,normal,0.21559356858107875,16922.38173366147,normal,0.1411279924575639
2024-05-29 06:51:53,10.0.1.83,10.0.3.25,8080,TCP,93327,197640,18.47,69,normal,0.472204653892664,15668.659127625202,normal,0.17756123856730316
2024-05-03 05:26:53,10.0.1.189,10.0.0.237,6379,TCP,1669,144802,2.71,2,normal,0.011526004295491115,52124.91103202847,normal,0.1734934432218952
2024-05-11 11:58:19,10.0.0.93,10.0.3.25,25,UDP,160430,100877,21.46,118,normal,1.5903368425226512,12119.99072356215,normal,0.17637964949945356
2024-05-07 14:18:54,10.0.2.73,180.222.152.147,9200,UDP,1955,24201,1.97,2,normal,0.08077844806214363,12635.748792270533,normal,0.17717569306101072
2024-05-29 00:09:46,10.0.1.97,64.39.138.32,22,TCP,44237,65159,0.19,38,normal,0.6788980969920196,377227.5862068965,normal,0.12420817278019053
2024-05-06 09:08:04,10.0.1.206,10.0.0.237,41392,TCP,157,0,0.141,1,anomaly,157.0,651.4522821576763,normal,0.12768913099189722
2024-05-10 20:36:48,10.0.3.101,10.0.3.174,22,UDP,14817,15419,5.17,14,normal,0.9608949416342413,5737.381404174574,normal,0.17942456664403422
2024-05-23 00:47:55,10.0.1.54,10.0.1.189,8080,TCP,66742,135840,16.12,80,normal,0.49132441604522936,12489.642416769419,normal,0.1795817821081605
2024-05-03 06:10:50,10.0.3.77,152.183.142.33,443,UDP,30808,111148,31.78,49,normal,0.27717748247847485,4452.823086574655,normal,0.17847009291247345
2024-05-15 15:28:16,10.0.3.77,91.240.118.172,22,UDP,209603,24203,42.18,388,normal,8.65984961163444,5529.943235572375,normal,0.16548601351314457
2024-05-10 21:09:06,10.0.1.220,10.0.0.93,27017,TCP,236322,60706,4.16,260,normal,3.892829492480274,69724.88262910799,normal,0.16424888644385965
2024-05-28 01:26:10,10.0.1.220,162.247.74.201,5432,TCP,1243,81467,11.89,1,normal,0.015257524426768792,6898.248540450375,normal,0.18000331536411096
2024-05-20 08:23:57,10.0.2.194,189.136.27.236,8080,UDP,2634,29614,22.08,1,normal,0.08894141482356914,1453.9224526600542,normal,0.18181731543254748
2024-05-26 00:13:57,10.0.1.114,23.129.64.214,25,TCP,37427,12205,6.98,67,normal,3.066278879239718,7010.169491525424,normal,0.1778668513043309
2024-05-07 18:24:43,10.0.1.180,10.0.1.97,9200,TCP,78178,1091,48.71,67,normal,71.5915750915751,1624.0319606637984,normal,0.1511690788479157
2024-05-22 13:46:57,10.0.1.220,91.240.118.172,80,TCP,5148299,216,27.03,66660,anomaly,23724.880184331796,189772.02359012162,anomaly,-0.1718860781796428
2024-05-25 16:27:38,10.0.1.83,138.63.106.248,21,UDP,1456,33273,32.46,1,normal,0.04375788904249564,1066.615479115479,normal,0.17932460827615027
2024-05-13 04:33:10,10.0.0.141,138.63.106.248,9200,UDP,38404,153927,0.28,48,normal,0.24949326958058313,506134.2105263158,normal,0.11191218043722417
2024-05-02 20:37:15,10.0.0.141,10.0.3.101,3389,TCP,9846,573378,37.09,11,normal,0.017171888053102748,15682.280182844848,normal,0.17001428927307466
2024-05-23 18:58:15,10.0.3.87,174.217.73.138,80,TCP,334,147025,20.77,1,normal,0.002271707045012447,7060.8049832295155,normal,0.1791077620985531
2024-05-24 16:41:32,10.0.1.254,10.0.1.83,3306,TCP,483,846946,0.88,1,normal,0.0005702836186916064,864723.4693877551,normal,0.07686838049477307
2024-05-17 09:15:59,10.0.3.77,174.217.73.138,27017,TCP,25254,83232,71.49,21,normal,0.30341330962478824,1515.3792429110213,normal,0.17304015012386187
2024-05-05 15:25:22,10.0.1.254,10.0.2.73,53,TCP,887614,28778,12.85,1259,normal,30.842419820007645,70763.861003861,normal,0.11646155725746082
2024-05-15 05:14:34,10.0.0.136,10.0.3.75,53,ICMP,215365,274439,29.35,192,normal,0.784743477627168,16631.71477079796,normal,0.17383352243687683
2024-05-27 05:50:03,10.0.3.254,10.0.0.141,5432,TCP,20789,31130,87.79,19,normal,0.6677909479297164,590.727045170099,normal,0.17216170240117606
2024-05-28 22:18:23,10.0.2.73,152.183.142.33,5601,UDP,31727,1070,13.15,21,normal,29.62371615312792,2475.245283018868,normal,0.17020197030587148
2024-05-13 12:13:12,10.0.1.148,95.127.214.181,3306,TCP,47044,4782,32.15,32,normal,9.835667990800752,1607.0077519379845,normal,0.17832541440495303
2024-05-26 12:55:15,10.0.3.87,64.39.138.32,8080,TCP,24363,106011,57.34,17,normal,0.22981360600686715,2269.7423398328688,normal,0.1721381493975389
2024-05-21 15:05:51,10.0.3.187,10.0.3.87,8443,TCP,2922,4143,25.7,2,normal,0.7051158301158301,273.83720930232556,normal,0.18082466916089662
2024-05-08 04:51:37,10.0.0.218,10.0.3.87,443,TCP,5325,915618,40.35,6,normal,0.005815737768657051,22767.441285537698,normal,0.16258514254382644
2024-05-23 00:54:38,10.0.0.237,31.92.92.2,22,TCP,61899,198003,58.1,44,normal,0.3126148966687542,4465.670103092783,normal,0.17549007031873226
2024-05-06 09:51:11,10.0.0.136,10.0.0.218,21,TCP,69847,73800,7.48,78,normal,0.9464234901966098,18950.791556728233,normal,0.1783830450022031
2024-05-29 03:07:01,10.0.1.206,10.0.1.220,5601,UDP,30909,68470,1.38,21,normal,0.4514173883834032,67147.97297297297,normal,0.171251678940957
2024-05-06 20:34:37,10.0.2.73,10.0.1.189,443,TCP,21696,350665,7.62,15,normal,0.06187084005863129,48233.290155440416,normal,0.1746864075744426
2024-05-23 12:20:22,10.0.1.180,91.107.50.170,8080,UDP,17703,27548,65.05,24,normal,0.6426004573668735,694.5663852647737,normal,0.1738916296388816
2024-05-26 03:54:55,10.0.1.83,201.250.32.133,21,TCP,6227,1291325,16.69,8,normal,0.004822175035583578,77281.23883263847,normal,0.15948238214012628
2024-05-16 14:15:45,10.0.1.83,202.222.194.7,80,TCP,140212,53986,112.06,119,normal,2.597143756830348,1731.4372325249644,normal,0.15069117499539392
2024-05-30 13:52:48,10.0.2.194,10.0.3.254,53,UDP,279843,7915,86.11,205,normal,35.35156644770086,3337.872636585083,normal,0.15362333244984472
2024-05-01 14:24:42,10.0.1.206,45.33.32.156,9200,UDP,7854,6599,29.81,6,normal,1.19,483.21631561350716,normal,0.18051731201299542
2024-05-28 02:29:15,10.0.3.187,10.0.1.220,3306,UDP,77115,17601,58.25,145,normal,4.38103624588115,1623.2390745501284,normal,0.16898971340410335
2024-05-25 19:52:32,10.0.1.189,95.127.214.181,443,TCP,54575,13428,37.65,42,normal,4.063966043636905,1801.4039735099338,normal,0.1789021280276581
2024-05-20 22:54:18,10.0.2.73,10.0.3.174,8080,ICMP,985,71855,54.29,1,normal,0.01370797149855266,1339.2167677881964,normal,0.17657179389401784
2024-05-24 11:47:28,10.0.3.174,169.83.214.211,3389,TCP,66556,21040,27.3,65,normal,3.1631576445986407,3196.934306569343,normal,0.18168433394027372
2024-05-04 01:01:54,10.0.0.136,10.0.3.101,27017,TCP,20498,196,9.66,19,normal,104.05076142131979,2120.286885245902,normal,0.14252596908919946
2024-05-22 19:58:39,10.0.3.174,57.193.53.201,3389,TCP,411747,95264,28.13,336,normal,4.322122500393639,17960.007084661705,normal,0.16583551351236248
2024-05-04 00:30:46,10.0.3.77,109.38.130.67,6379,TCP,150350,116274,2.23,165,normal,1.2930552569339926,114430.90128755364,normal,0.16253455956556856
2024-05-18 23:14:15,10.0.0.218,202.222.194.7,80,TCP,11481,111574,1.46,16,normal,0.10289939502576742,78881.41025641025,normal,0.17140220255940097
2024-05-27 05:30:33,10.0.1.180,57.193.53.201,5432,ICMP,9663,20919,7.58,13,normal,0.46190248565965586,3982.03125,normal,0.17955814895178163
2024-05-20 05:22:30,10.0.3.254,87.222.76.161,80,UDP,584492,229179,33.19,606,normal,2.550362160747011,24441.904475818566,normal,0.1470723134974874
2024-05-01 01:54:29,10.0.1.97,93.170.139.38,9200,TCP,8138163,925739,6.18,7605,normal,8.790981269038824,1443296.4968152868,anomaly,-0.11723274791089583
2024-05-18 01:51:50,10.0.0.141,63.17.60.62,3306,TCP,32643,614632,141.11,63,normal,0.05310974191102658,4583.775936548403,normal,0.12384464622998398
2024-05-21 16:26:41,10.0.1.97,183.79.64.37,53,TCP,5460,104113,61.9,4,normal,0.05244251493555142,1767.3064516129032,normal,0.17076881359788787
2024-05-29 23:03:19,10.0.1.148,23.131.17.22,9200,TCP,1880,18931,45.25,1,normal,0.09930276780054934,458.89746416758544,normal,0.1780043970653254
2024-05-16 10:04:25,10.0.3.187,174.217.73.138,6379,TCP,50941,362949,60.87,58,normal,0.1403526656564265,6788.420534689191,normal,0.17331109000990447
2024-05-10 03:08:48,10.0.0.136,109.0.127.77,53,TCP,35517,93270,14.22,26,normal,0.38079360144096236,8993.505586592179,normal,0.18034829345769504
2024-05-20 10:19:09,10.0.1.206,130.152.186.248,8080,TCP,16482,21284,14.97,14,normal,0.7743481324876673,2506.038487060385,normal,0.1821440570174978
2024-05-03 00:22:26,10.0.0.141,10.0.1.83,25,ICMP,21291,10088,21.03,30,normal,2.1103181683021113,1485.0449597728345,normal,0.18256739424488388
2024-05-29 20:41:51,10.0.0.218,169.83.214.211,8443,TCP,101034,3476,53.75,155,normal,29.05780845556514,1940.761374187558,normal,0.16339389334857118
2024-05-13 09:33:46,10.0.0.174,10.0.3.174,80,TCP,8025,32505,31.73,6,normal,0.24687749953854674,1273.3270499528746,normal,0.18080024637631542
2024-05-10 23:38:46,10.0.2.118,10.0.0.93,5601,UDP,8634,17900,5.19,6,normal,0.4823194234958941,5015.879017013232,normal,0.18022429788200628
2024-05-17 03:12:47,10.0.3.174,180.10.201.143,443,TCP,16294,280483,33.66,11,normal,0.05809244021049329,8790.787914691944,normal,0.17833900154290772
2024-05-07 12:54:00,10.0.1.254,23.131.17.22,25,UDP,7472,19475,16.76,9,normal,0.38365167385500104,1598.279952550415,normal,0.18263766655625702
2024-05-10 17:19:40,10.0.3.77,185.220.101.45,9200,UDP,2842,3333,73.21,2,normal,0.8524295140971806,84.23134633747102,normal,0.1716778877326191
2024-05-03 13:18:05,10.0.2.118,180.222.152.147,22,TCP,576954,9631,13.9,818,normal,59.89970930232558,41898.92857142857,normal,0.129898135801436
2024-05-06 02:57:49,10.0.3.174,23.129.64.214,80,TCP,2406,25811,0.6,4,normal,0.09321245932124593,40310.0,normal,0.1727262683005848
2024-05-29 08:03:45,10.0.2.118,87.222.76.161,21,UDP,100875,1420,17.72,79,normal,70.98874032371569,5740.460157126824,normal,0.1498525278597737
2024-05-28 05:07:36,10.0.1.220,180.144.138.156,53,UDP,7961,305748,25.91,5,normal,0.026037697588544854,12061.091887735485,normal,0.17882334842238223
2024-05-03 08:53:32,10.0.3.101,23.129.64.214,6379,UDP,1838,6881,1.4,2,normal,0.2670735251380413,5812.666666666667,normal,0.17666483594939036
2024-05-20 08:59:10,10.0.1.148,109.0.127.77,3389,TCP,6455,21809,45.01,5,normal,0.2959651535992664,626.5573043671027,normal,0.17931195240766284
2024-05-12 06:12:13,10.0.1.189,10.0.1.254,27017,TCP,2555,30654,7.56,3,normal,0.08334692546077312,4335.37859007833,normal,0.17939745157273146
2024-05-02 05:14:29,10.0.1.97,98.140.227.95,8443,TCP,3603,1928536,20.96,2,normal,0.0018682555740439514,91744.49192782525,normal,0.13526237219130388
2024-05-08 18:27:06,10.0.0.136,10.0.3.174,8443,TCP,70429,53904,75.2,97,normal,1.3065392820703088,1651.1686586985393,normal,0.17167560270953863
2024-05-17 21:23:08,10.0.2.73,10.0.1.114,3306,TCP,20750,198678,32.33,29,normal,0.10443982504441839,6766.204131976565,normal,0.17963659341616478
2024-05-07 17:46:51,10.0.3.25,10.0.1.206,443,TCP,468939,58643,92.71,632,normal,7.996367914876203,5684.538304062063,normal,0.14433574974324598
2024-05-18 13:54:04,10.0.1.180,10.0.1.180,8080,TCP,10577,44845,79.9,14,normal,0.23585158096597245,692.775,normal,0.17378411036237934
2024-05-27 13:28:06,10.0.1.238,23.129.64.214,8080,TCP,55314,67944,28.87,102,normal,0.8140996394142321,4254.677252329996,normal,0.18166922630149734
2024-05-30 03:09:05,10.0.3.75,10.0.3.77,6379,TCP,55522,32065,9.03,88,normal,1.7314912991954095,9593.318729463308,normal,0.1782535691908877
2024-05-17 14:39:29,10.0.0.136,45.156.250.25,9200,UDP,44420,482954,7.07,33,normal,0.09197544284664202,73552.85913528591,normal,0.16757300001132758
2024-05-20 19:36:26,10.0.1.238,209.104.24.202,443,ICMP,2341140,181,25.73,73245,anomaly,12863.406593406593,90643.47657762292,anomaly,-0.14142617891349335
2024-05-11 20:59:30,10.0.1.189,130.152.186.248,3306,TCP,10462,47743,0.69,7,normal,0.2191270107238606,73677.21518987343,normal,0.1706141572900598
2024-05-03 05:11:06,10.0.1.148,130.152.186.248,21,TCP,176522,80871,19.07,149,normal,2.182733208032446,13426.864893062075,normal,0.17699634679404264
2024-05-21 22:57:50,10.0.1.189,10.0.1.254,25,UDP,10766,1159660,5.77,11,normal,0.009283747577955971,199391.14139693358,normal,0.14087831198900613
2024-05-13 13:07:31,10.0.1.220,10.0.1.97,139,TCP,763777,484778,57.94,8161,anomaly,1.5755158536157714,21511.97450034459,normal,0.07492269279833935
2024-05-14 20:00:53,10.0.1.97,10.0.1.180,5432,UDP,137,251138,17.03,1,normal,0.0005455146353214753,14668.709865732631,normal,0.17805017947353569
2024-05-08 07:32:37,10.0.3.187,174.206.244.152,5601,UDP,13923,79936,14.25,19,normal,0.17417466254675557,6540.696864111498,normal,0.18089937956475904
2024-05-23 11:44:41,10.0.1.238,131.115.11.151,25,TCP,4908,8853,13.06,4,normal,0.5543257284843008,1045.6686930091184,normal,0.18181731543254748
2024-05-27 03:43:15,10.0.3.187,174.217.73.138,5601,UDP,11781,251660,33.98,13,normal,0.046812974596779,7730.076291079813,normal,0.17807550272241934
2024-05-18 17:14:24,10.0.1.97,58.140.5.26,22,TCP,22531,31414,102.85,20,normal,0.7172051567722426,523.992229237494,normal,0.15876954220069855
2024-05-19 08:15:21,10.0.1.97,130.152.186.248,53,UDP,170324,49540,124.14,129,normal,3.438041218384772,1769.671603348358,normal,0.1400359395876078
2024-05-27 08:17:21,10.0.3.187,214.110.68.155,5601,TCP,25019,157422,2.08,25,normal,0.15892849202467238,83688.53211009174,normal,0.17151416736304442
2024-05-09 22:40:14,10.0.1.97,138.63.106.248,21,TCP,1070,41296,7.12,1,normal,0.025909872387824783,5867.867036011081,normal,0.1792281390872934
2024-05-05 07:12:36,10.0.1.238,32.25.52.156,53,UDP,1798,906,31328.18,9775,anomaly,1.982359426681367,0.08631179241247844,anomaly,-0.0875467395653387
2024-05-15 02:51:25,10.0.1.206,176.208.33.85,443,UDP,115179,1410,108.04,80,normal,81.6293408929837,1078.1302015905308,normal,0.11989515887884838
2024-05-16 11:02:25,10.0.1.180,10.0.0.93,3306,TCP,11807,116088,16.75,12,normal,0.10170644936212733,7590.207715133531,normal,0.18075106507816457
2024-05-04 19:50:19,10.0.0.136,10.0.0.93,5601,UDP,3525,15782,8.53,2,normal,0.22334157004371794,2237.1958285052146,normal,0.1798997109231787
2024-05-08 19:23:11,10.0.0.136,45.33.32.156,6379,TCP,15877,531345,87.03,23,normal,0.02988071802554268,6280.52335590497,normal,0.1640543356268977
2024-05-11 03:53:58,10.0.1.114,78.88.192.199,22,TCP,74915,4463,2.53,73,normal,16.782034050179213,30181.749049429658,normal,0.17253848146074252
2024-05-22 17:27:12,10.0.2.73,10.0.0.141,443,UDP,7718221,2756,49.96,7120,normal,2799.499818643453,154234.45864962044,anomaly,-0.08078412380189054
2024-05-05 11:01:42,10.0.2.194,10.0.1.180,8443,UDP,44476,38089,17.0,34,normal,1.1676555526384877,4828.3625730994145,normal,0.18265662143729283
2024-05-25 06:47:17,10.0.1.238,131.115.11.151,5432,TCP,31337,115469,21.5,24,normal,0.2713865073179181,6796.574074074074,normal,0.1800969898585451
2024-05-10 02:55:58,10.0.3.77,10.0.1.83,443,UDP,18360,57664,2.05,22,normal,0.3183907049336686,35360.0,normal,0.1774731054757157
2024-05-17 12:52:39,10.0.3.87,176.208.33.85,8443,UDP,2528174,16109,98.97,1772,normal,156.93196772191186,25681.669526597358,normal,0.03394592433367649
2024-05-30 18:25:12,10.0.1.238,152.183.142.33,9200,TCP,3047,51338,1.27,5,normal,0.059350591168507376,39697.0802919708,normal,0.17610568241271796
2024-05-24 15:05:30,10.0.0.93,10.0.1.148,9200,TCP,6783,453044,6.6,8,normal,0.014972022646756945,68630.89552238806,normal,0.16989177820486184
2024-05-06 13:12:06,10.0.3.174,91.107.50.170,6379,TCP,5324,9885,24.68,7,normal,0.5385393485737406,613.7610976594027,normal,0.17982050173382857
2024-05-20 04:45:46,10.0.1.97,64.39.138.32,53,TCP,1497,2330,4.2,1,normal,0.6422136422136422,890.0,normal,0.17693031598340542
2024-05-28 12:04:49,10.0.2.194,10.0.3.174,22,TCP,2796,918337,2.02,4,normal,0.003044630626196455,434496.69811320753,normal,0.1234811137552666
2024-05-22 10:27:11,10.0.1.206,204.45.237.222,80,TCP,15928,9397,24.41,30,normal,1.6948286869546711,1033.251733986128,normal,0.18003869388699395
2024-05-11 02:53:28,10.0.1.238,10.0.1.220,445,TCP,4969268,461849,38.07,1286,anomaly,10.759484681173541,142287.581870579,normal,0.014026280061470386
2024-05-11 16:38:34,10.0.0.218,202.222.194.7,53,TCP,151230,368573,2.63,271,normal,0.4103110908528545,190404.0293040293,normal,0.1472754918697115
2024-05-09 13:53:28,10.0.3.174,10.0.0.93,80,TCP,20288,32368,32.39,18,normal,0.6267725292718341,1620.6832871652816,normal,0.18060472324775473
2024-05-29 19:23:28,10.0.1.180,204.92.196.124,6379,ICMP,2382,16141,58.25,2,normal,0.1475653574526081,317.4464438731791,normal,0.17389089379890948
2024-05-29 22:25:38,10.0.1.148,174.206.244.152,443,ICMP,105771,1281358,2.74,124,normal,0.08254595316378938,488425.70422535203,normal,0.10171684182084106
2024-05-26 00:32:16,10.0.3.87,130.152.186.248,27017,UDP,42380,55012,8.84,30,normal,0.7703633686583171,10893.959731543624,normal,0.18018911003740723
2024-05-02 02:05:29,10.0.3.254,10.0.3.174,443,TCP,306822,55172,2.7,414,normal,5.561089663422326,129283.57142857142,normal,0.1552416219214235
2024-05-02 19:40:56,10.0.1.148,130.152.186.248,80,TCP,6915,20676,57.31,6,normal,0.33442955941384145,480.59571503222435,normal,0.17539255444768742
2024-05-16 06:10:12,10.0.3.87,64.39.138.32,22,UDP,610,70000,15.55,1,normal,0.008714161226268197,4511.821086261981,normal,0.18133107293294842
2024-05-10 01:34:33,10.0.3.174,63.17.60.62,8443,ICMP,4634,66506,15.28,7,normal,0.06967687611830334,4625.487646293888,normal,0.18149923023269565
2024-05-13 04:43:34,10.0.3.101,98.140.227.95,27017,UDP,3836,152456,3.29,2,normal,0.02516119299212237,46103.834808259584,normal,0.1738134376561003
2024-05-29 06:19:46,10.0.3.25,185.220.101.45,443,TCP,30597,32082,3.49,34,normal,0.9536826356637471,17459.331476323117,normal,0.17890908687514206
2024-05-28 15:30:47,10.0.1.114,10.0.3.77,5432,TCP,2518492,82360,130.06,2607,normal,30.578696227583443,19981.960663798403,normal,0.03398008680468506
2024-05-05 13:14:30,10.0.3.77,214.110.68.155,5432,TCP,32774,1189720,6.36,50,normal,0.027547635117813336,189240.5572755418,normal,0.1381784684596835
2024-05-14 17:30:10,10.0.0.237,10.0.3.174,6379,TCP,9697,534264,2.52,8,normal,0.01815016892366148,207618.70229007633,normal,0.15100826099672726
2024-05-23 11:50:35,10.0.1.254,10.0.1.148,443,TCP,684,13232,3.22,1,normal,0.05168895941963274,4191.566265060241,normal,0.17820386103876862
2024-05-14 04:23:12,10.0.3.254,10.0.1.83,6379,TCP,3892,42534,34.06,6,normal,0.09150111672740097,1359.0749414519905,normal,0.17937164767031066
2024-05-15 03:57:52,10.0.1.83,194.165.16.89,5432,TCP,4351,32756,3.39,4,normal,0.1328265714198492,10632.378223495702,normal,0.17825981956972986
2024-05-30 05:52:56,10.0.1.180,10.0.0.237,443,TCP,29509,383037,23.38,20,normal,0.07703935379779552,17570.102214650768,normal,0.17819739427447262
2024-05-28 16:28:41,10.0.3.187,183.79.64.37,25,TCP,3290,354209,71.95,3,normal,0.009288275316902402,4961.818181818182,normal,0.1690216394946254
2024-05-29 09:05:01,10.0.0.136,175.35.181.227,443,TCP,559,1122,44462.69,18262,anomaly,0.4977738201246661,0.03780689425922215,anomaly,-0.11847614937685952
2024-05-16 03:45:42,10.0.3.254,10.0.3.75,3306,TCP,7691,1159277,5.73,13,normal,0.006634301694675479,200166.03773584907,normal,0.140126850127057
2024-05-09 12:59:32,10.0.1.180,10.0.3.187,27017,TCP,38274,89675,12.54,28,normal,0.4268031580355948,10122.54746835443,normal,0.18051824225266405
2024-05-22 17:30:02,10.0.2.73,91.240.118.172,9200,TCP,520,575685,6.58,1,normal,0.0009032701854830585,86258.23353293413,normal,0.16483118593284035
2024-05-26 02:56:09,10.0.1.189,10.0.1.254,8080,TCP,47367,406619,3.61,39,normal,0.116489597166888,122368.19407008086,normal,0.1598673725709009
2024-05-13 09:30:22,10.0.3.77,95.127.214.181,8080,TCP,16456,22156,67.7,15,normal,0.7426998239833913,569.4985250737464,normal,0.1738916296388816
2024-05-12 14:29:51,10.0.1.220,23.129.64.214,80,UDP,11199,61739,6.35,9,normal,0.18138969873663752,11308.217054263567,normal,0.18065111733217187
2024-05-24 05:35:19,10.0.0.218,10.0.0.174,5432,ICMP,43,104968,50.2,1,normal,0.0004096447522601911,2087.693836978131,normal,0.17319673409934083
2024-05-12 04:53:25,10.0.1.97,91.107.50.170,22,TCP,87814,127992,27.81,119,normal,0.6860843952403647,7732.210677176639,normal,0.17900696688038076
2024-05-06 15:18:59,10.0.1.114,10.0.1.114,5432,TCP,45471,60977,10.03,35,normal,0.745695168749385,10508.193484698915,normal,0.18214786184799614
2024-05-28 16:57:39,10.0.1.180,10.0.0.141,8080,UDP,1057,2534705,27.57,1,normal,0.0004170108880477657,91643.00686664257,normal,0.11850356710301074
2024-05-19 06:35:41,10.0.0.174,46.26.60.251,5601,UDP,2295,42863,78.39,2,normal,0.053541433370660696,575.3344375079629,normal,0.171933872466558
2024-05-24 10:03:51,10.0.3.174,138.63.106.248,3389,TCP,83955,23697,1.63,88,normal,3.5427040256561737,62226.58959537572,normal,0.16922993009455062
2024-05-19 08:49:27,10.0.3.77,64.39.138.32,8080,TCP,520713,65060,2.49,584,normal,8.003458292986581,226167.18146718145,normal,0.1230641560527459
2024-05-13 05:18:44,10.0.3.77,193.199.92.89,53,UDP,7096,19399,4.21,8,normal,0.36577319587628865,6147.331786542924,normal,0.1792033302576485
2024-05-28 09:08:53,10.0.3.254,10.0.1.220,8443,UDP,29853,6945137,27.57,29,normal,0.004298402709924555,252077.70148174916,normal,0.04550997455646705
2024-05-28 04:46:49,10.0.3.87,95.127.214.181,8443,TCP,7704,434275,6.25,9,normal,0.017739870497103225,69602.99212598425,normal,0.17027538699470746
2024-05-15 20:19:25,10.0.3.187,10.0.1.220,8443,TCP,70203,180470,58.13,70,normal,0.38899878650863573,4304.877211059591,normal,0.1746796181069536
2024-05-04 02:44:36,10.0.1.97,174.217.73.138,5601,TCP,311492,9243,5.68,293,normal,33.696668109043706,55490.48442906575,normal,0.16230422539407263
2024-05-20 22:43:06,10.0.0.141,147.245.140.178,8443,TCP,5399,1485297,47.9,4,normal,0.003634960795746039,31056.166666666668,normal,0.1471009210883048
2024-05-10 06:24:06,10.0.3.77,180.10.201.143,8443,TCP,19190,1553000,41.82,29,normal,0.012356720955105632,37504.53244274809,normal,0.13873585697570961
2024-05-10 18:13:39,10.0.3.87,10.0.1.83,9200,TCP,24104,80912,5.74,22,normal,0.29790021380989457,17982.19178082192,normal,0.17853938462661417
2024-05-21 03:32:46,10.0.1.189,45.33.32.156,6379,TCP,58359,174170,3.69,54,normal,0.33506726148440324,61353.2981530343,normal,0.17281411820056952
2024-05-04 05:36:30,10.0.3.101,10.0.1.180,21,TCP,17346,1767,12.87,18,normal,9.811085972850679,1473.6314572089439,normal,0.17959024055040462
2024-05-15 04:43:37,10.0.1.238,176.208.33.85,8443,ICMP,4090486,7361,47.88,4904,normal,555.6215702254822,85407.39891621508,anomaly,-0.025740944919965092
2024-05-12 05:19:42,10.0.0.136,87.222.76.161,3389,TCP,115463,44399,5.71,132,normal,2.600518018018018,27514.974182444064,normal,0.17531881221128554
2024-05-08 19:57:40,10.0.1.254,10.0.1.83,8443,UDP,75427,48963,9.33,68,normal,1.5404582958908586,13190.880169671262,normal,0.17860796235138643
2024-05-05 14:52:30,10.0.3.187,10.0.3.75,3389,UDP,12409,2830789,33.05,12,normal,0.004383581968284472,85767.66214177979,normal,0.11219111768708234
2024-05-16 00:48:53,10.0.1.54,10.0.1.148,5601,UDP,6950,108337,1.34,8,normal,0.06415108272259042,80060.41666666666,normal,0.17197260207329307
2024-05-17 04:51:42,10.0.1.114,93.170.139.38,25,TCP,69009,234594,14.51,57,normal,0.29416227967347985,20780.492813141685,normal,0.17746316922106847
